Date,TLS_DM,Shift,Conv_POL,NIR_POL,Var_Pol
02/15/2025,DM,8 - 4 SHIFT,11.77,12.07,0.3
02/15/2025,ETS,4 - 12 SHIFT,9.07,10.43,1.36
02/15/2025,CANITS,4 - 12 SHIFT,9.55,10.13,0.58
02/15/2025,SITS,4 - 12 SHIFT,13.2,15.78,2.58
02/15/2025,LACATS,4 - 12 SHIFT,15.7,16.13,0.43
02/15/2025,MUTS,4 - 12 SHIFT,12.51,14.35,1.84
02/15/2025,MATS,4 - 12 SHIFT,14.09,13.82,0.27
02/15/2025,SATS,4 - 12 SHIFT,13.89,14.19,0.3
02/15/2025,DM,4 - 12 SHIFT,10.77,11.23,0.46
02/15/2025,DM,4 - 12 SHIFT,13.48,13.62,0.14
02/15/2025,DM,4 - 12 SHIFT,12.99,12.87,0.12
02/15/2025,1515,4 - 12 SHIFT,15.94,,15.94
02/15/2025,1516,4 - 12 SHIFT,13.65,,13.65
02/15/2025,1517,4 - 12 SHIFT,15.57,,15.57
02/15/2025,1530M,4 - 12 SHIFT,15.46,,15.46
02/15/2025,1531F,4 - 12 SHIFT,16.11,,16.11
02/15/2025,1547F,4 - 12 SHIFT,16.94,,16.94
02/16/2025,ETS,12 - 8 SHIFT,13.61,14.4558,0.8458
02/16/2025,CANITS,12 - 8 SHIFT,10.05,12.1181,2.0681
02/16/2025,MTS,12 - 8 SHIFT,11.47,12.5884,1.1184
02/16/2025,SATS,12 - 8 SHIFT,12.1,13.3564,1.2564
02/16/2025,MUTS,12 - 8 SHIFT,15.01,15.2029,0.1929
02/16/2025,LACATS,12 - 8 SHIFT,12.69,12.8017,0.1117
02/16/2025,DM,12 - 8 SHIFT,15.24,13.77,1.47
02/16/2025,DM,12 - 8 SHIFT,11.46,13.11,1.65
02/16/2025,DM,12 - 8 SHIFT,14.07,15.2,1.13
02/16/2025,ETS,8 - 4 SHIFT,11.2,15.49,4.29
02/16/2025,CANITS,8 - 4 SHIFT,12.73,14.5,1.77
02/16/2025,SITS,8 - 4 SHIFT,11.76,13.13,1.37
02/16/2025,LACATS,8 - 4 SHIFT,12.58,13.58,1
02/16/2025,MUTS,8 - 4 SHIFT,12,12.88,0.88
02/16/2025,SATS,8 - 4 SHIFT,11.27,12.12,0.85
02/16/2025,DM,8 - 4 SHIFT,12.25,16.14,3.89
02/16/2025,DM,8 - 4 SHIFT,10.54,12.42,1.88
02/16/2025,DM,8 - 4 SHIFT,11.41,13.95,2.54
02/17/2025,ETS,4 - 12 SHIFT,15.16,13.5328,1.6272
02/17/2025,MTS,4 - 12 SHIFT,14.69,15.9082,1.2182
02/17/2025,CANITS,4 - 12 SHIFT,10.48,13.8675,3.3875
02/17/2025,SITS,4 - 12 SHIFT,10.15,11.4094,1.2594
02/17/2025,LACATS,4 - 12 SHIFT,16.89,16.0834,0.8066
02/17/2025,MUTS,4 - 12 SHIFT,15.74,16.7783,1.0383
02/17/2025,MATS,4 - 12 SHIFT,14.37,14.4374,0.0674
02/17/2025,SATS,4 - 12 SHIFT,14.05,15.0039,0.9539
02/17/2025,DM,4 - 12 SHIFT,10.13,11.74,1.61
02/17/2025,DM,4 - 12 SHIFT,11.03,14.64,3.61
02/17/2025,DM,4 - 12 SHIFT,17.37,15.85,1.52
02/18/2025,ETS,12 - 8 SHIFT,13.05,14.23,1.18
02/18/2025,CANITS,12 - 8 SHIFT,11.83,12.4,0.57
02/18/2025,SITS,12 - 8 SHIFT,11.46,11.56,0.1
02/18/2025,SATS,12 - 8 SHIFT,14.22,14.09,0.13
02/18/2025,MUTS,12 - 8 SHIFT,15.47,14.45,1.02
02/18/2025,LACATS,12 - 8 SHIFT,14.65,15.99,1.34
02/18/2025,DM,12 - 8 SHIFT,12.67,12.05,0.62
02/18/2025,DM,12 - 8 SHIFT,13.18,12.9,0.28
02/18/2025,DM,12 - 8 SHIFT,15.35,14.9,0.45
02/18/2025,ETS,8 - 4 SHIFT,14.17,13.74,0.43
02/18/2025,MTS,8 - 4 SHIFT,16.12,15.33,0.79
02/18/2025,CANITS,8 - 4 SHIFT,13.55,16.8,3.25
02/18/2025,SITS,8 - 4 SHIFT,8.21,10.27,2.06
02/18/2025,LACATS,8 - 4 SHIFT,15.07,13.66,1.41
02/18/2025,MUTS,8 - 4 SHIFT,14.13,15.13,1
02/18/2025,MATS,8 - 4 SHIFT,12.83,14.08,1.25
02/18/2025,SATS,8 - 4 SHIFT,14.8,14.14,0.66
02/18/2025,DM,8 - 4 SHIFT,9.39,10.19,0.8
02/18/2025,DM,8 - 4 SHIFT,15.83,14.35,1.48
02/18/2025,DM,8 - 4 SHIFT,13.21,14.61,1.4
02/18/2025,ETS,4 - 12 SHIFT,13.92,13.1917,0.7283
02/18/2025,CANITS,4 - 12 SHIFT,14.84,14.4762,0.3638
02/18/2025,SITS,4 - 12 SHIFT,14.69,14.1488,0.5412
02/18/2025,LACATS,4 - 12 SHIFT,16,15.3546,0.6454
02/18/2025,MUTS,4 - 12 SHIFT,13.1,13.8321,0.7321
02/18/2025,SATS,4 - 12 SHIFT,15.78,14.3192,1.4608
02/18/2025,DM,4 - 12 SHIFT,9.8,10.3,0.5
02/18/2025,DM,4 - 12 SHIFT,11.44,12.12,0.68
02/18/2025,DM,4 - 12 SHIFT,11.63,13.85,2.22
02/19/2025,ETS,12 - 8 SHIFT,13.18,14.21,1.03
02/19/2025,CANITS,12 - 8 SHIFT,12.77,13.87,1.1
02/19/2025,SATS,12 - 8 SHIFT,15.69,15.2,0.49
02/19/2025,MUTS,12 - 8 SHIFT,15.16,13.82,1.34
02/19/2025,MATS,12 - 8 SHIFT,15.02,14.68,0.34
02/19/2025,LACATS,12 - 8 SHIFT,13.84,14.76,0.92
02/19/2025,DM,12 - 8 SHIFT,14.52,14.35,0.17
02/19/2025,DM,12 - 8 SHIFT,17.02,15.83,1.19
02/19/2025,DM,12 - 8 SHIFT,12.51,12.47,0.04
02/19/2025,ETS,8 - 4 SHIFT,12.19,13.17,0.98
02/19/2025,MTS,8 - 4 SHIFT,12.78,12.89,0.11
02/19/2025,CANITS,8 - 4 SHIFT,11.77,11.72,0.05
02/19/2025,SITS,8 - 4 SHIFT,12.98,14.04,1.06
02/19/2025,LACATS,8 - 4 SHIFT,16.79,16.57,0.22
02/19/2025,MUTS,8 - 4 SHIFT,12.84,13.58,0.74
02/19/2025,MATS,8 - 4 SHIFT,15.76,15.26,0.5
02/19/2025,SATS,8 - 4 SHIFT,14.354,14.19,0.164
02/19/2025,DM,8 - 4 SHIFT,11.68,12.09,0.41
02/19/2025,DM,8 - 4 SHIFT,15.58,15.25,0.33
02/19/2025,DM,8 - 4 SHIFT,11.55,12.37,0.82
02/19/2025,ETS,4 - 12 SHIFT,15.38,15.4056,0.0256
02/19/2025,MTS,4 - 12 SHIFT,15.17,13.7853,1.3847
02/19/2025,CANITS,4 - 12 SHIFT,16.26,15.7128,0.5472
02/19/2025,SITS,4 - 12 SHIFT,10.45,12.2932,1.8432
02/19/2025,LACATS,4 - 12 SHIFT,16.73,15.8193,0.9107
02/19/2025,MUTS,4 - 12 SHIFT,11.23,12.9007,1.6707
02/19/2025,MATS,4 - 12 SHIFT,16.96,15.8108,1.1492
02/19/2025,SATS,4 - 12 SHIFT,12.96,13.604,0.644
02/19/2025,DM,4 - 12 SHIFT,13.36,12.9,0.46
02/19/2025,DM,4 - 12 SHIFT,13.64,13.44,0.2
02/19/2025,DM,4 - 12 SHIFT,11.73,12.7,0.97
02/20/2025,CANITS,12 - 8 SHIFT,12.12,12.83,0.71
02/20/2025,SATS,12 - 8 SHIFT,15.2,15.04,0.16
02/20/2025,MUTS,12 - 8 SHIFT,10.17,11.76,1.59
02/20/2025,MATS,12 - 8 SHIFT,17.04,16.64,0.4
02/20/2025,LACATS,12 - 8 SHIFT,14.6,14.39,0.21
02/20/2025,DM,12 - 8 SHIFT,10.71,11.11,0.4
02/20/2025,DM,12 - 8 SHIFT,12.6,12.53,0.07
02/20/2025,DM,12 - 8 SHIFT,14.33,14.54,0.21
02/20/2025,ETS,8 - 4 SHIFT,11.17,11.16,0.01
02/20/2025,MTS,8 - 4 SHIFT,13.37,13.38,0.01
02/20/2025,CANITS,8 - 4 SHIFT,13.62,13.92,0.3
02/20/2025,SITS,8 - 4 SHIFT,11.39,13.49,2.1
02/20/2025,LACATS,8 - 4 SHIFT,12.03,14.08,2.05
02/20/2025,MUTS,8 - 4 SHIFT,13.07,13.69,0.62
02/20/2025,MATS,8 - 4 SHIFT,14.59,16.35,1.76
02/20/2025,SATS,8 - 4 SHIFT,12.67,12.37,0.3
02/20/2025,DM,8 - 4 SHIFT,10.96,11.22,0.26
02/20/2025,DM,8 - 4 SHIFT,11.92,12.31,0.39
02/20/2025,DM,8 - 4 SHIFT,10.48,9.87,0.61
02/20/2025,ETS,4 - 12 SHIFT,13.35,14.1727,0.8227
02/20/2025,MTS,4 - 12 SHIFT,14.23,13.4404,0.7896
02/20/2025,CANITS,4 - 12 SHIFT,9.79,11.0072,1.2172
02/20/2025,LACATS,4 - 12 SHIFT,10.32,12.7481,2.4281
02/20/2025,SATS,4 - 12 SHIFT,14.71,15.4661,0.7561
02/20/2025,DM,4 - 12 SHIFT,15.07,14.24,0.83
02/20/2025,DM,4 - 12 SHIFT,13.53,12.96,0.57
02/20/2025,DM,4 - 12 SHIFT,13.94,12.5,1.44
02/21/2025,ETS,12 - 8 SHIFT,16.24,16.1,0.14
02/21/2025,CANITS,12 - 8 SHIFT,9.03,9.91,0.88
02/21/2025,SITS,12 - 8 SHIFT,10.23,10.8,0.57
02/21/2025,SATS,12 - 8 SHIFT,11.1,11.47,0.37
02/21/2025,MUTS,12 - 8 SHIFT,15.66,15.03,0.63
02/21/2025,MATS,12 - 8 SHIFT,13.56,13.76,0.2
02/21/2025,LACATS,12 - 8 SHIFT,13.88,15.1,1.22
02/21/2025,DM,12 - 8 SHIFT,11.95,12.1,0.15
02/21/2025,DM,12 - 8 SHIFT,7.59,10.7,3.11
02/21/2025,DM,12 - 8 SHIFT,12.12,11.71,0.41
02/21/2025,ETS,8 - 4 SHIFT,13.11,12.54,0.57
02/21/2025,MTS,8 - 4 SHIFT,9.41,10.54,1.13
02/21/2025,CANITS,8 - 4 SHIFT,6.91,9.4,2.49
02/21/2025,SITS,8 - 4 SHIFT,10.04,10.54,0.5
02/21/2025,MUTS,8 - 4 SHIFT,8.74,8.86,0.12
02/21/2025,MATS,8 - 4 SHIFT,14.56,14.37,0.19
02/21/2025,SATS,8 - 4 SHIFT,11.01,11.88,0.87
02/21/2025,DM,8 - 4 SHIFT,9.51,10.92,1.41
02/21/2025,DM,8 - 4 SHIFT,10.84,11.95,1.11
02/21/2025,DM,8 - 4 SHIFT,13.37,13.58,0.21
02/21/2025,ETS,4 - 12 SHIFT,10.39,10.1321,0.2579
02/21/2025,MTS,4 - 12 SHIFT,11.6,12.8982,1.2982
02/21/2025,CANITS,4 - 12 SHIFT,10.31,11.8461,1.5361
02/21/2025,SITS,4 - 12 SHIFT,8.26,9.1447,0.8847
02/21/2025,LACATS,4 - 12 SHIFT,14.4,14.9724,0.5724
02/21/2025,MUTS,4 - 12 SHIFT,14.05,13.3403,0.7097
02/21/2025,MATS,4 - 12 SHIFT,14.31,15.4399,1.1299
02/21/2025,SATS,4 - 12 SHIFT,11.29,11.3686,0.0786
02/21/2025,DM,4 - 12 SHIFT,10.06,10.91,0.85
02/21/2025,DM,4 - 12 SHIFT,10.99,11.04,0.05
02/21/2025,DM,4 - 12 SHIFT,10.65,11.04,0.39
02/22/2025,ETS,12 - 8 SHIFT,10.17,11.46,1.29
02/22/2025,CANITS,12 - 8 SHIFT,10.67,11.35,0.68
02/22/2025,SITS,12 - 8 SHIFT,12.94,13.14,0.2
02/22/2025,SATS,12 - 8 SHIFT,14.16,14.88,0.72
02/22/2025,MUTS,12 - 8 SHIFT,14.04,13.26,0.78
02/22/2025,MATS,12 - 8 SHIFT,14.88,14.55,0.33
02/22/2025,LACATS,12 - 8 SHIFT,14.67,15.52,0.85
02/22/2025,DM,12 - 8 SHIFT,13.73,13.02,0.71
02/22/2025,DM,12 - 8 SHIFT,13.79,13.13,0.66
02/22/2025,DM,12 - 8 SHIFT,12.77,12.48,0.29
02/22/2025,ETS,8 - 4 SHIFT,13.72,13.21,0.51
02/22/2025,MTS,8 - 4 SHIFT,10.11,10.65,0.54
02/22/2025,CANITS,8 - 4 SHIFT,12.41,12.67,0.26
02/22/2025,SITS,8 - 4 SHIFT,9.87,10.83,0.96
02/22/2025,LACATS,8 - 4 SHIFT,12.04,13.68,1.64
02/22/2025,MUTS,8 - 4 SHIFT,12.48,12.34,0.14
02/22/2025,MATS,8 - 4 SHIFT,11.14,13.14,2
02/22/2025,SATS,8 - 4 SHIFT,13.59,13.78,0.19
02/22/2025,DM,8 - 4 SHIFT,10,11.17,1.17
02/22/2025,DM,8 - 4 SHIFT,9.24,9.15,0.09
02/22/2025,DM,8 - 4 SHIFT,10,10.09,0.09
02/22/2025,ETS,4 - 12 SHIFT,11.13,11.5497,0.4197
02/22/2025,MTS,4 - 12 SHIFT,11.67,10.9668,0.7032
02/22/2025,CANITS,4 - 12 SHIFT,12.58,12.732,0.152
02/22/2025,SITS,4 - 12 SHIFT,12,11.8567,0.1433
02/22/2025,LACATS,4 - 12 SHIFT,15.47,15.2986,0.1714
02/22/2025,MUTS,4 - 12 SHIFT,13.51,14.1138,0.6038
02/22/2025,MATS,4 - 12 SHIFT,15.64,14.1781,1.4619
02/22/2025,SATS,4 - 12 SHIFT,11.74,11.9237,0.1837
02/22/2025,DM,4 - 12 SHIFT,13.49,12.62,0.87
02/22/2025,DM,4 - 12 SHIFT,14.29,12.98,1.31
02/22/2025,DM,4 - 12 SHIFT,13.31,12.65,0.66
02/23/2025,ETS,12 - 8 SHIFT,12.63,12.15,0.48
02/23/2025,CANITS,12 - 8 SHIFT,10.18,11.62,1.44
02/23/2025,MTS,12 - 8 SHIFT,12.55,12.53,0.02
02/23/2025,SITS,12 - 8 SHIFT,11.77,11.97,0.2
02/23/2025,SATS,12 - 8 SHIFT,10.35,11,0.65
02/23/2025,MUTS,12 - 8 SHIFT,14.56,14.33,0.23
02/23/2025,MATS,12 - 8 SHIFT,13.17,14.28,1.11
02/23/2025,LACATS,12 - 8 SHIFT,14.44,15.17,0.73
02/23/2025,DM,12 - 8 SHIFT,10.8,10.41,0.39
02/23/2025,DM,12 - 8 SHIFT,10.71,11.03,0.32
02/23/2025,DM,12 - 8 SHIFT,9.67,9.65,0.02
02/23/2025,ETS,8 - 4 SHIFT,11.89,12.47,0.58
02/23/2025,MTS,8 - 4 SHIFT,9.7,9.59,0.11
02/23/2025,CANITS,8 - 4 SHIFT,12.29,12.08,0.21
02/23/2025,SITS,8 - 4 SHIFT,11.15,11.99,0.84
02/23/2025,LACATS,8 - 4 SHIFT,13.93,13.27,0.66
02/23/2025,MATS,8 - 4 SHIFT,13.09,13.11,0.02
02/23/2025,SATS,8 - 4 SHIFT,15.87,15.2,0.67
02/23/2025,DM,8 - 4 SHIFT,9.13,9.3,0.17
02/23/2025,DM,8 - 4 SHIFT,11.22,10.21,1.01
02/23/2025,DM,8 - 4 SHIFT,12.05,11.91,0.14
02/24/2025,ETS,4 - 12 SHIFT,10,11.34,1.34
02/24/2025,MTS,4 - 12 SHIFT,11.24,11.86,0.62
02/24/2025,CANITS,4 - 12 SHIFT,12.36,12.16,0.2
02/24/2025,SITS,4 - 12 SHIFT,9.33,9.32,0.01
02/24/2025,LACATS,4 - 12 SHIFT,14.15,14.88,0.73
02/24/2025,MUTS,4 - 12 SHIFT,12.18,13.65,1.47
02/24/2025,SATS,4 - 12 SHIFT,10.9,11.43,0.53
02/24/2025,DM,4 - 12 SHIFT,13.56,13.07,0.49
02/24/2025,DM,4 - 12 SHIFT,14.22,13.84,0.38
02/24/2025,DM,4 - 12 SHIFT,12.44,12.22,0.22
02/25/2025,ETS,12 - 8 SHIFT,13.13,11.4,1.73
02/25/2025,CANITS,12 - 8 SHIFT,15.06,14.8,0.26
02/25/2025,SATS,12 - 8 SHIFT,10.01,10.33,0.32
02/25/2025,MATS,12 - 8 SHIFT,15.04,14.27,0.77
02/25/2025,LACATS,12 - 8 SHIFT,16.53,15.83,0.7
02/25/2025,DM,12 - 8 SHIFT,10.32,10.73,0.41
02/25/2025,DM,12 - 8 SHIFT,8.8,9.6,0.8
02/25/2025,DM,12 - 8 SHIFT,10.56,9.61,0.95
02/25/2025,ETS,8 - 4 SHIFT,11.13,11.2018,0.0718
02/25/2025,MTS,8 - 4 SHIFT,15.49,14.299,1.191
02/25/2025,CANITS,8 - 4 SHIFT,9.6,10.5654,0.9654
02/25/2025,MATS,8 - 4 SHIFT,14.92,13.2418,1.6782
02/25/2025,SATS,8 - 4 SHIFT,12.7,12.2077,0.4923
02/25/2025,DM,8 - 4 SHIFT,11.15,12.14,0.99
02/25/2025,DM,8 - 4 SHIFT,11.13,11.76,0.63
02/25/2025,DM,8 - 4 SHIFT,11.11,10.91,0.2
02/25/2025,ETS,4 - 12 SHIFT,12.96,12.41,0.55
02/25/2025,MTS,4 - 12 SHIFT,15.84,15.45,0.39
02/25/2025,CANITS,4 - 12 SHIFT,11.98,12.36,0.38
02/25/2025,LACATS,4 - 12 SHIFT,16.6,16.65,0.05
02/25/2025,MUTS,4 - 12 SHIFT,11.26,11.59,0.33
02/25/2025,MATS,4 - 12 SHIFT,15.01,14.99,0.02
02/25/2025,SATS,4 - 12 SHIFT,12.9,13.1,0.2
02/25/2025,DM,4 - 12 SHIFT,10.62,11.34,0.72
02/25/2025,DM,4 - 12 SHIFT,9.27,10.38,1.11
02/25/2025,DM,4 - 12 SHIFT,12.58,12.86,0.28
02/26/2025,ETS,12 - 8 SHIFT,12.55,11.74,0.81
02/26/2025,CANITS,12 - 8 SHIFT,10.85,11.46,0.61
02/26/2025,MTS,12 - 8 SHIFT,13.33,12.97,0.36
02/26/2025,SITS,12 - 8 SHIFT,11.39,12.39,1
02/26/2025,SATS,12 - 8 SHIFT,15.05,14.7,0.35
02/26/2025,MUTS,12 - 8 SHIFT,15.3,15.66,0.36
02/26/2025,LACATS,12 - 8 SHIFT,14.7,14.73,0.03
02/26/2025,DM,12 - 8 SHIFT,14.28,12.11,2.17
02/26/2025,DM,12 - 8 SHIFT,12.59,12.45,0.14
02/26/2025,DM,12 - 8 SHIFT,12.9,13.92,1.02
02/26/2025,ETS,8 - 4 SHIFT,13.46,14.2011,0.7411
02/26/2025,MTS,8 - 4 SHIFT,13.85,12.8252,1.0248
02/26/2025,CANITS,8 - 4 SHIFT,14.93,14.7741,0.1559
02/26/2025,SITS,8 - 4 SHIFT,13.16,13.3521,0.1921
02/26/2025,MUTS,8 - 4 SHIFT,12.6,12.9559,0.3559
02/26/2025,SATS,8 - 4 SHIFT,13.22,14.4227,1.2027
02/26/2025,DM,8 - 4 SHIFT,15.77,14.76,1.01
02/26/2025,DM,8 - 4 SHIFT,10.14,10.42,0.28
02/26/2025,DM,8 - 4 SHIFT,14.64,14.13,0.51
02/26/2025,ETS,4 - 12 SHIFT,15.79,15.1,0.69
02/26/2025,MTS,4 - 12 SHIFT,12.61,12.21,0.4
02/26/2025,CANITS,4 - 12 SHIFT,12.73,13.03,0.3
02/26/2025,SITS,4 - 12 SHIFT,10.93,12.74,1.81
02/26/2025,SITS,4 - 12 SHIFT,12.96,13.16,0.2
02/26/2025,LACATS,4 - 12 SHIFT,15.26,14.897,0.363
02/26/2025,MUTS,4 - 12 SHIFT,13.8,14.52,0.72
02/26/2025,MATS,4 - 12 SHIFT,15.03,15.17,0.14
02/26/2025,SATS,4 - 12 SHIFT,12.99,13.16,0.17
02/26/2025,DM,4 - 12 SHIFT,13.05,12.4,0.65
02/26/2025,DM,4 - 12 SHIFT,10.75,11.81,1.06
02/26/2025,DM,4 - 12 SHIFT,13.1,12.09,1.01
02/27/2025,ETS,12 - 8 SHIFT,15.02,14.96,0.06
02/27/2025,MTS,12 - 8 SHIFT,12.5,12.72,0.22
02/27/2025,SITS,12 - 8 SHIFT,10.97,12.4,1.43
02/27/2025,MUTS,12 - 8 SHIFT,15.98,15.58,0.4
02/27/2025,MATS,12 - 8 SHIFT,15.44,15.21,0.23
02/27/2025,LACATS,12 - 8 SHIFT,12.77,13.93,1.16
02/27/2025,DM,12 - 8 SHIFT,12.07,13.86,1.79
02/27/2025,DM,12 - 8 SHIFT,15.82,15.9,0.08
02/27/2025,DM,12 - 8 SHIFT,13.93,13.18,0.75
02/27/2025,ETS,8 - 4 SHIFT,16.97,16.6496,0.3204
02/27/2025,MTS,8 - 4 SHIFT,12.72,13.5064,0.7864
02/27/2025,CANITS,8 - 4 SHIFT,12.28,12.9957,0.7157
02/27/2025,MUTS,8 - 4 SHIFT,10.38,11.2955,0.9155
02/27/2025,MATS,8 - 4 SHIFT,15.11,15.3296,0.2196
02/27/2025,SATS,8 - 4 SHIFT,12.32,13.0594,0.7394
02/27/2025,DM,8 - 4 SHIFT,15.7,15.02,0.68
02/27/2025,DM,8 - 4 SHIFT,14.23,15.06,0.83
02/27/2025,DM,8 - 4 SHIFT,11.7,10.94,0.76
02/27/2025,ETS,4 - 12 SHIFT,13.42,12.07,1.35
02/27/2025,MTS,4 - 12 SHIFT,12.66,13.17,0.51
02/27/2025,CANITS,4 - 12 SHIFT,13.18,13.47,0.29
02/27/2025,SITS,4 - 12 SHIFT,12.27,11.64,0.63
02/27/2025,LACATS,4 - 12 SHIFT,12.26,12.45,0.19
02/27/2025,MUTS,4 - 12 SHIFT,16.04,16.3,0.26
02/27/2025,MATS,4 - 12 SHIFT,14.09,13.73,0.36
02/27/2025,SATS,4 - 12 SHIFT,14.9,14.31,0.59
02/27/2025,DM,4 - 12 SHIFT,11.85,12.38,0.53
02/27/2025,DM,4 - 12 SHIFT,16.08,15.89,0.19
02/27/2025,DM,4 - 12 SHIFT,11.32,11.55,0.23
02/28/2025,ETS,12 - 8 SHIFT,12.7,12.73,0.03
02/28/2025,CANITS,12 - 8 SHIFT,13.08,13.89,0.81
02/28/2025,MTS,12 - 8 SHIFT,11.08,13.25,2.17
02/28/2025,SITS,12 - 8 SHIFT,11.25,11.97,0.72
02/28/2025,SATS,12 - 8 SHIFT,13.04,13.2,0.16
02/28/2025,MUTS,12 - 8 SHIFT,16.27,16.14,0.13
02/28/2025,MATS,12 - 8 SHIFT,14.37,14.28,0.09
02/28/2025,LACATS,12 - 8 SHIFT,11.94,11.95,0.01
02/28/2025,DM,12 - 8 SHIFT,14.71,14.28,0.43
02/28/2025,DM,12 - 8 SHIFT,15.75,15.43,0.32
02/28/2025,DM,12 - 8 SHIFT,10.92,11.86,0.94
02/28/2025,ETS,8 - 4 SHIFT,12.14,12.7112,0.5712
02/28/2025,MTS,8 - 4 SHIFT,10.49,11.0678,0.5778
02/28/2025,CANITS,8 - 4 SHIFT,12.59,12.7432,0.1532
02/28/2025,SITS,8 - 4 SHIFT,13.43,13.4781,0.0481
02/28/2025,LACATS,8 - 4 SHIFT,14.34,14.6699,0.3299
02/28/2025,MUTS,8 - 4 SHIFT,13.61,14.2248,0.6148
02/28/2025,MATS,8 - 4 SHIFT,13.72,14.3401,0.6201
02/28/2025,SATS,8 - 4 SHIFT,12.72,13.6524,0.9324
02/28/2025,DM,8 - 4 SHIFT,11,12.04,1.04
02/28/2025,DM,8 - 4 SHIFT,13.38,13.71,0.33
02/28/2025,DM,8 - 4 SHIFT,13.29,13.55,0.26
02/28/2025,ETS,4 - 12 SHIFT,11.86,12.41,0.55
02/28/2025,CANITS,4 - 12 SHIFT,12.57,14.18,1.61
02/28/2025,SITS,4 - 12 SHIFT,12.52,14.38,1.86
02/28/2025,LACATS,4 - 12 SHIFT,16.06,15.73,0.33
02/28/2025,MUTS,4 - 12 SHIFT,16.19,16.23,0.04
02/28/2025,MATS,4 - 12 SHIFT,15.85,15.81,0.04
02/28/2025,SATS,4 - 12 SHIFT,15.13,15.92,0.79
02/28/2025,DM,4 - 12 SHIFT,11.92,13.47,1.55
02/28/2025,DM,4 - 12 SHIFT,12.24,12.89,0.65
02/28/2025,DM,4 - 12 SHIFT,16.25,16.17,0.08
03/01/2025,ETS,12 - 8 SHIFT,14.65,16.12,1.47
03/01/2025,CANITS,12 - 8 SHIFT,13.96,14.72,0.76
03/01/2025,MTS,12 - 8 SHIFT,12.32,14.07,1.75
03/01/2025,SATS,12 - 8 SHIFT,11.77,12.26,0.49
03/01/2025,MUTS,12 - 8 SHIFT,11.47,11.7,0.23
03/01/2025,MATS,12 - 8 SHIFT,15.96,15.39,0.57
03/01/2025,LACATS,12 - 8 SHIFT,12.95,12.57,0.38
03/01/2025,DM,12 - 8 SHIFT,13.59,14.61,1.02
03/01/2025,DM,12 - 8 SHIFT,12.45,12.77,0.32
03/01/2025,DM,12 - 8 SHIFT,12.31,13.76,1.45
03/01/2025,ETS,8 - 4 SHIFT,11.61,13.0966,1.4866
03/01/2025,MTS,8 - 4 SHIFT,11.83,13.5569,1.7269
03/01/2025,CANITS,8 - 4 SHIFT,14.75,14.7007,0.0493
03/01/2025,SITS,8 - 4 SHIFT,9.39,12.5469,3.1569
03/01/2025,MUTS,8 - 4 SHIFT,15.4,15.3874,0.0126
03/01/2025,MATS,8 - 4 SHIFT,15.71,15.4955,0.2145
03/01/2025,SATS,8 - 4 SHIFT,14.31,14.343,0.033
03/01/2025,DM,8 - 4 SHIFT,11.52,13.84,2.32
03/01/2025,DM,8 - 4 SHIFT,11.99,12.33,0.34
03/01/2025,DM,8 - 4 SHIFT,11.67,12.31,0.64
03/01/2025,ETS,4 - 12 SHIFT,10.81,11.66,0.85
03/01/2025,SITS,4 - 12 SHIFT,11.79,12.28,0.49
03/01/2025,LACATS,4 - 12 SHIFT,12.64,13.16,0.52
03/01/2025,MUTS,4 - 12 SHIFT,15.25,17.94,2.69
03/01/2025,MATS,4 - 12 SHIFT,15.75,16.72,0.97
03/01/2025,SATS,4 - 12 SHIFT,13.27,14.2,0.93
03/01/2025,DM,4 - 12 SHIFT,6.01,8.64,2.63
03/01/2025,DM,4 - 12 SHIFT,6.34,10.69,4.35
03/01/2025,DM,4 - 12 SHIFT,9.57,11.73,2.16
03/02/2025,ETS,12 - 8 SHIFT,14.97,16.41,1.44
03/02/2025,CANITS,12 - 8 SHIFT,11.93,14.81,2.88
03/02/2025,MTS,12 - 8 SHIFT,14.58,15.09,0.51
03/02/2025,SITS,12 - 8 SHIFT,10.75,12.73,1.98
03/02/2025,SATS,12 - 8 SHIFT,13.76,14.19,0.43
03/02/2025,MUTS,12 - 8 SHIFT,13.33,14.08,0.75
03/02/2025,LACATS,12 - 8 SHIFT,14.63,15.03,0.4
03/02/2025,DM,12 - 8 SHIFT,12.06,11.43,0.63
03/02/2025,DM,12 - 8 SHIFT,13.74,13.95,0.21
03/02/2025,DM,12 - 8 SHIFT,12.87,13.63,0.76
03/02/2025,ETS,8 - 4 SHIFT,13.21,13.0479,0.1621
03/02/2025,MTS,8 - 4 SHIFT,10.9,15.1379,4.2379
03/02/2025,CANITS,8 - 4 SHIFT,12.49,14.05,1.56
03/02/2025,SITS,8 - 4 SHIFT,12.62,13.9637,1.3437
03/02/2025,LACATS,8 - 4 SHIFT,12.21,13.0055,0.7955
03/02/2025,MUTS,8 - 4 SHIFT,13.69,15.6628,1.9728
03/02/2025,MATS,8 - 4 SHIFT,14.86,15.9311,1.0711
03/02/2025,SATS,8 - 4 SHIFT,13.09,14.7245,1.6345
03/02/2025,DM,8 - 4 SHIFT,15.23,15.91,0.68
03/02/2025,DM,8 - 4 SHIFT,10.09,13.75,3.66
03/02/2025,DM,8 - 4 SHIFT,14.92,14.86,0.06
